index,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
420,12876.0,58,85,2218.02,3,4,5,345,Loyal Customers,0
421,12877.0,4,154,1535.77,5,5,4,554,Loyal Customers,0
422,12878.0,18,49,841.64,4,3,3,433,Loyal Customers,0
423,12879.0,45,12,552.5699999999999,3,1,3,313,Loyal Customers,0
424,12881.0,276,7,298.0,1,1,2,112,At Risk,2
425,12882.0,9,13,1463.04,5,1,4,514,Loyal Customers,0
426,12883.0,25,42,703.47,4,3,3,433,Loyal Customers,0
427,12884.0,88,7,309.05,2,1,2,212,Loyal Customers,0
428,12885.0,63,72,1158.27,3,4,4,344,Loyal Customers,0
429,12886.0,68,86,1351.09,3,4,4,344,Loyal Customers,0
430,12888.0,214,7,313.77,1,1,2,112,New Customers,3
431,12890.0,24,79,376.71999999999997,4,4,2,442,Loyal Customers,0
432,12891.0,186,3,331.0,1,1,2,112,New Customers,3
433,12893.0,31,31,176.55,4,3,1,431,Loyal Customers,0
434,12895.0,42,24,347.3,3,2,2,322,Loyal Customers,0
435,12897.0,205,4,216.5,1,1,1,111,New Customers,3
436,12901.0,9,125,16293.1,5,5,5,555,Loyal Customers,0
437,12902.0,265,10,138.68,1,1,1,111,At Risk,2
438,12904.0,18,71,496.06,4,4,3,443,Loyal Customers,0
439,12906.0,12,63,2919.81,4,4,5,445,Loyal Customers,0
440,12908.0,59,4,246.0,3,1,2,312,Loyal Customers,0
441,12909.0,40,96,2128.83,3,4,5,345,Loyal Customers,0
442,12910.0,23,75,3075.04,4,4,5,445,Loyal Customers,0
443,12912.0,3,24,1662.3,5,2,4,524,Loyal Customers,0
444,12913.0,5,50,2483.63,5,3,5,535,Loyal Customers,0
445,12915.0,149,22,363.65,2,2,2,222,New Customers,3
446,12916.0,139,105,2921.15,2,4,5,245,New Customers,3
447,12917.0,128,2,594.0,2,1,3,213,New Customers,3
448,12919.0,8,52,1301.44,5,3,4,534,Loyal Customers,0
449,12920.0,17,27,162.78,4,2,1,421,Loyal Customers,0
450,12921.0,4,741,16389.74,5,5,5,555,Loyal Customers,0
451,12922.0,161,28,405.38,2,2,2,222,New Customers,3
452,12923.0,64,28,172.82,3,2,1,321,Loyal Customers,0
453,12924.0,88,31,929.95,2,3,4,234,Loyal Customers,0
454,12925.0,5,45,694.05,5,3,3,533,Loyal Customers,0
455,12928.0,35,84,2062.7000000000003,3,4,5,345,Loyal Customers,0
456,12929.0,122,9,105.1,2,1,1,211,New Customers,3
457,12930.0,78,27,409.9,2,2,2,222,Loyal Customers,0
458,12931.0,22,102,33462.81,4,4,5,445,Loyal Customers,0
459,12933.0,24,107,606.28,4,4,3,443,Loyal Customers,0
460,12935.0,2,130,2156.45,5,5,5,555,Loyal Customers,0
461,12936.0,17,63,1012.9,4,4,4,444,Loyal Customers,0
462,12937.0,15,120,1504.27,4,4,4,444,Loyal Customers,0
463,12938.0,26,9,114.14,4,1,1,411,Loyal Customers,0
464,12939.0,64,47,11581.8,3,3,5,335,Loyal Customers,0
465,12940.0,46,100,862.44,3,4,3,343,Loyal Customers,0
466,12942.0,131,70,675.6,2,4,3,243,New Customers,3
467,12943.0,301,1,-3.75,1,1,1,111,At Risk,2
468,12944.0,36,30,604.51,3,3,3,333,Loyal Customers,0
469,12945.0,288,23,462.95,1,2,2,122,At Risk,2
470,12947.0,144,103,1407.29,2,4,4,244,New Customers,3
471,12948.0,16,118,2053.7,4,4,5,445,Loyal Customers,0
472,12949.0,31,219,4143.02,4,5,5,455,Loyal Customers,0
473,12950.0,2,23,1843.0,5,2,4,524,Loyal Customers,0
474,12951.0,9,65,1042.07,5,4,4,544,Loyal Customers,0
475,12952.0,6,80,1382.8400000000001,5,4,4,544,Loyal Customers,0
476,12953.0,10,17,329.85,5,2,2,522,Loyal Customers,0
477,12955.0,1,183,4734.26,5,5,5,555,Loyal Customers,0
478,12956.0,306,19,108.07,1,2,1,121,At Risk,2
479,12957.0,4,244,3979.04,5,5,5,555,Loyal Customers,0
480,12962.0,7,16,266.39,5,2,2,522,Loyal Customers,0
481,12963.0,8,96,1841.03,5,4,4,544,Loyal Customers,0
482,12965.0,89,108,769.8100000000001,2,4,3,243,Loyal Customers,0
483,12966.0,10,10,160.18,5,1,1,511,Loyal Customers,0
484,12967.0,3,33,1194.75,5,3,4,534,Loyal Customers,0
485,12968.0,112,5,135.95,2,1,1,211,New Customers,3
486,12970.0,7,129,405.47,5,5,2,552,Loyal Customers,0
487,12971.0,4,308,10930.26,5,5,5,555,Loyal Customers,0
488,12974.0,198,8,144.8,1,1,1,111,New Customers,3
489,12976.0,212,22,738.6,1,2,3,123,New Customers,3
490,12977.0,156,9,39.239999999999995,2,1,1,211,New Customers,3
491,12980.0,156,24,7092.06,2,2,5,225,New Customers,3
492,12981.0,30,20,372.21999999999997,4,2,2,422,Loyal Customers,0
493,12982.0,240,34,377.2,1,3,2,132,At Risk,2
494,12984.0,19,4,97.5,4,1,1,411,Loyal Customers,0
495,12985.0,1,78,1215.6200000000001,5,4,4,544,Loyal Customers,0
496,12987.0,74,30,545.0,2,3,3,233,Loyal Customers,0
497,12988.0,292,83,505.82,1,4,3,143,At Risk,2
498,12989.0,3,68,6854.51,5,4,5,545,Loyal Customers,0
499,12990.0,31,13,409.5,4,1,2,412,Loyal Customers,0
500,12991.0,23,31,503.76,4,3,3,433,Loyal Customers,0
501,12993.0,23,27,414.76,4,2,2,422,Loyal Customers,0
502,12994.0,4,73,902.22,5,4,3,543,Loyal Customers,0
503,12995.0,78,5,200.72,2,1,1,211,Loyal Customers,0
504,12997.0,22,67,1197.94,4,4,4,444,Loyal Customers,0
505,12999.0,196,28,455.88,1,2,2,122,New Customers,3
506,13000.0,107,31,534.85,2,3,3,233,New Customers,3
507,13001.0,4,340,9765.07,5,5,5,555,Loyal Customers,0
508,13002.0,318,7,120.94999999999999,1,1,1,111,At Risk,2
509,13003.0,106,6,149.05,2,1,1,211,New Customers,3
510,13004.0,12,409,5613.43,4,5,5,455,Loyal Customers,0
511,13005.0,174,29,468.95,2,2,3,223,New Customers,3
512,13006.0,56,4,81.57,3,1,1,311,Loyal Customers,0
513,13008.0,323,15,178.46999999999997,1,2,1,121,At Risk,2
514,13011.0,372,3,50.550000000000004,1,1,1,111,At Risk,2
515,13012.0,9,106,1296.6200000000001,5,4,4,544,Loyal Customers,0
516,13013.0,1,222,4786.99,5,5,5,555,Loyal Customers,0
517,13014.0,3,124,3365.43,5,5,5,555,Loyal Customers,0
518,13015.0,53,175,3339.64,3,5,5,355,Loyal Customers,0
519,13016.0,73,47,789.89,2,3,3,233,Loyal Customers,0
520,13017.0,7,1,204.0,5,1,1,511,Loyal Customers,0
521,13018.0,16,459,7272.75,4,5,5,455,Loyal Customers,0
522,13021.0,4,134,2584.4,5,5,5,555,Loyal Customers,0
523,13023.0,64,40,689.9,3,3,3,333,Loyal Customers,0
524,13026.0,1,43,936.15,5,3,4,534,Loyal Customers,0
525,13027.0,114,26,6912.0,2,2,5,225,New Customers,3
526,13028.0,23,47,659.68,4,3,3,433,Loyal Customers,0
527,13029.0,31,10,1247.5,4,1,4,414,Loyal Customers,0
528,13030.0,11,92,752.4399999999999,5,4,3,543,Loyal Customers,0
529,13032.0,39,75,996.52,3,4,4,344,Loyal Customers,0
530,13033.0,357,11,190.55,1,1,1,111,At Risk,2
531,13034.0,55,37,642.77,3,3,3,333,Loyal Customers,0
532,13035.0,58,30,886.63,3,3,3,333,Loyal Customers,0
533,13037.0,138,48,881.07,2,3,3,233,New Customers,3
534,13038.0,80,28,908.46,2,2,4,224,Loyal Customers,0
535,13040.0,9,43,676.99,5,3,3,533,Loyal Customers,0
536,13043.0,254,14,471.57,1,1,3,113,At Risk,2
537,13044.0,291,33,560.47,1,3,3,133,At Risk,2
538,13045.0,99,18,305.28000000000003,2,2,2,222,New Customers,3
539,13046.0,31,35,629.31,4,3,3,433,Loyal Customers,0
540,13047.0,32,196,3079.1,4,5,5,455,Loyal Customers,0
541,13048.0,14,136,1789.41,4,5,4,454,Loyal Customers,0
542,13049.0,64,14,656.6800000000001,3,1,3,313,Loyal Customers,0
543,13050.0,9,422,5684.61,5,5,5,555,Loyal Customers,0
544,13052.0,212,18,348.15000000000003,1,2,2,122,New Customers,3
545,13055.0,64,78,1201.96,3,4,4,344,Loyal Customers,0
546,13058.0,25,8,271.40000000000003,4,1,2,412,Loyal Customers,0
547,13059.0,250,8,183.4,1,1,1,111,At Risk,2
548,13060.0,254,15,307.53,1,2,2,122,At Risk,2
549,13061.0,72,10,248.61,2,1,2,212,Loyal Customers,0
550,13062.0,191,11,346.98,1,1,2,112,New Customers,3
551,13064.0,13,68,1105.59,4,4,4,444,Loyal Customers,0
552,13065.0,373,14,205.86,1,1,1,111,At Risk,2
553,13066.0,24,49,430.9,4,3,2,432,Loyal Customers,0
554,13067.0,82,15,115.46000000000001,2,2,1,221,Loyal Customers,0
555,13068.0,10,2,344.0,5,1,2,512,Loyal Customers,0
556,13069.0,1,469,3713.14,5,5,5,555,Loyal Customers,0
557,13070.0,192,9,228.8,1,1,1,111,New Customers,3
558,13072.0,267,7,177.15,1,1,1,111,At Risk,2
559,13075.0,130,22,919.61,2,2,4,224,New Customers,3
560,13077.0,1,111,728.02,5,4,3,543,Loyal Customers,0
561,13078.0,1,380,12432.28,5,5,5,555,Loyal Customers,0
562,13079.0,4,6,220.10000000000002,5,1,1,511,Loyal Customers,0
563,13080.0,179,6,58.08,1,1,1,111,New Customers,3
564,13081.0,1,1061,27964.48,5,5,5,555,Loyal Customers,0
565,13082.0,126,75,3595.48,2,4,5,245,New Customers,3
566,13083.0,4,18,303.75,5,2,2,522,Loyal Customers,0
567,13085.0,158,29,272.38,2,2,2,222,New Customers,3
568,13089.0,3,1853,57322.13,5,5,5,555,Loyal Customers,0
569,13090.0,9,161,8689.39,5,5,5,555,Loyal Customers,0
570,13091.0,21,24,319.82,4,2,2,422,Loyal Customers,0
571,13092.0,71,26,459.83,3,2,2,322,Loyal Customers,0
572,13093.0,267,170,7741.47,1,5,5,155,At Risk,2
573,13094.0,21,30,1708.8600000000001,4,3,4,434,Loyal Customers,0
574,13095.0,71,6,74.39999999999999,3,1,1,311,Loyal Customers,0
575,13097.0,33,435,5886.12,3,5,5,355,Loyal Customers,0
576,13098.0,1,605,28658.88,5,5,5,555,Loyal Customers,0
577,13099.0,99,1,207.35999999999999,2,1,1,211,New Customers,3
578,13101.0,234,8,101.19,1,1,1,111,At Risk,2
579,13102.0,1,310,6336.29,5,5,5,555,Loyal Customers,0
580,13103.0,40,8,243.94,3,1,2,312,Loyal Customers,0
581,13104.0,3,20,1098.48,5,2,4,524,Loyal Customers,0
582,13106.0,129,2,59.5,2,1,1,211,New Customers,3
583,13107.0,44,60,1524.07,3,4,4,344,Loyal Customers,0
584,13108.0,373,10,350.06,1,1,2,112,At Risk,2
585,13109.0,3,50,766.84,5,3,3,533,Loyal Customers,0
586,13110.0,31,146,1452.8700000000001,4,5,4,454,Loyal Customers,0
587,13113.0,1,280,10510.0,5,5,5,555,Loyal Customers,0
588,13115.0,9,132,2205.63,5,5,5,555,Loyal Customers,0
589,13116.0,117,31,485.19,2,3,3,233,New Customers,3
590,13117.0,22,76,984.91,4,4,4,444,Loyal Customers,0
591,13118.0,20,82,1125.0,4,4,4,444,Loyal Customers,0
592,13120.0,239,1,30.599999999999998,1,1,1,111,At Risk,2
593,13121.0,269,53,254.73,1,3,2,132,At Risk,2
594,13122.0,94,55,922.39,2,3,4,234,New Customers,3
595,13124.0,90,222,3756.33,2,5,5,255,Loyal Customers,0
596,13126.0,5,142,2056.29,5,5,5,555,Loyal Customers,0
597,13127.0,78,15,259.17,2,2,2,222,Loyal Customers,0
598,13130.0,94,2,64.0,2,1,1,211,New Customers,3
599,13131.0,23,46,1039.3,4,3,4,434,Loyal Customers,0
600,13132.0,262,3,77.3,1,1,1,111,At Risk,2
601,13133.0,274,7,109.8,1,1,1,111,At Risk,2
602,13134.0,73,105,1740.63,2,4,4,244,Loyal Customers,0
603,13135.0,197,1,3096.0,1,1,5,115,New Customers,3
604,13136.0,50,139,2545.38,3,5,5,355,Loyal Customers,0
605,13137.0,11,688,3557.96,5,5,5,555,Loyal Customers,0
606,13138.0,22,63,962.39,4,4,4,444,Loyal Customers,0
607,13139.0,16,174,5055.79,4,5,5,455,Loyal Customers,0
608,13140.0,108,45,422.47,2,3,2,232,New Customers,3
609,13141.0,85,136,2385.8,2,5,5,255,Loyal Customers,0
610,13142.0,19,23,307.09,4,2,2,422,Loyal Customers,0
611,13144.0,333,3,110.95,1,1,1,111,At Risk,2
612,13145.0,40,7,614.77,3,1,3,313,Loyal Customers,0
613,13146.0,26,17,228.91,4,2,1,421,Loyal Customers,0
614,13147.0,10,4,712.8000000000001,5,1,3,513,Loyal Customers,0
615,13148.0,29,340,3324.62,4,5,5,455,Loyal Customers,0
616,13149.0,14,86,1676.06,4,4,4,444,Loyal Customers,0
617,13151.0,203,75,1250.3700000000001,1,4,4,144,New Customers,3
618,13153.0,6,15,486.22,5,2,3,523,Loyal Customers,0
619,13154.0,144,1,-611.86,2,1,1,211,New Customers,3
620,13155.0,33,85,971.76,3,4,4,344,Loyal Customers,0
621,13157.0,49,89,1721.57,3,4,4,344,Loyal Customers,0
622,13158.0,95,79,1201.06,2,4,4,244,New Customers,3
623,13159.0,9,121,1371.25,5,4,4,544,Loyal Customers,0
624,13160.0,22,4,91.8,4,1,1,411,Loyal Customers,0
625,13161.0,313,8,112.75,1,1,1,111,At Risk,2
626,13162.0,122,82,1644.99,2,4,4,244,New Customers,3
627,13165.0,46,42,1021.48,3,3,4,334,Loyal Customers,0
628,13166.0,282,42,414.7,1,3,2,132,At Risk,2
629,13167.0,19,65,791.33,4,4,3,443,Loyal Customers,0
630,13168.0,36,128,1290.54,3,5,4,354,Loyal Customers,0
631,13169.0,64,13,712.88,3,1,3,313,Loyal Customers,0
632,13170.0,27,30,108.81,4,3,1,431,Loyal Customers,0
633,13171.0,8,48,426.81,5,3,2,532,Loyal Customers,0
634,13173.0,4,43,353.65,5,3,2,532,Loyal Customers,0
635,13174.0,16,293,2742.82,4,5,5,455,Loyal Customers,0
636,13176.0,46,67,481.49,3,4,3,343,Loyal Customers,0
637,13177.0,65,17,282.45,3,2,2,322,Loyal Customers,0
638,13178.0,26,265,5725.47,4,5,5,455,Loyal Customers,0
639,13182.0,45,11,121.18,3,1,1,311,Loyal Customers,0
640,13183.0,8,94,3957.78,5,4,5,545,Loyal Customers,0
641,13184.0,15,181,1616.45,4,5,4,454,Loyal Customers,0
642,13185.0,268,1,71.4,1,1,1,111,At Risk,2
643,13186.0,40,84,1539.69,3,4,4,344,Loyal Customers,0
644,13187.0,337,37,236.02,1,3,2,132,At Risk,2
645,13188.0,11,2,114.60000000000001,5,1,1,511,Loyal Customers,0
646,13189.0,19,29,260.68,4,2,2,422,Loyal Customers,0
647,13192.0,95,63,911.94,2,4,4,244,New Customers,3
648,13193.0,61,25,112.08,3,2,1,321,Loyal Customers,0
649,13194.0,136,3,60.7,2,1,1,211,New Customers,3
650,13196.0,11,110,1797.78,5,4,4,544,Loyal Customers,0
651,13198.0,10,229,3384.09,5,5,5,555,Loyal Customers,0
652,13199.0,4,120,9803.96,5,4,5,545,Loyal Customers,0
653,13200.0,19,46,870.09,4,3,3,433,Loyal Customers,0
654,13203.0,10,57,869.46,5,3,3,533,Loyal Customers,0
655,13207.0,15,8,250.26000000000002,4,1,2,412,Loyal Customers,0
656,13208.0,59,149,1199.65,3,5,4,354,Loyal Customers,0
657,13209.0,30,329,5820.16,4,5,5,455,Loyal Customers,0
658,13210.0,94,22,353.48,2,2,2,222,New Customers,3
659,13211.0,10,55,1095.42,5,3,4,534,Loyal Customers,0
660,13212.0,9,142,779.33,5,5,3,553,Loyal Customers,0
661,13213.0,57,92,1518.43,3,4,4,344,Loyal Customers,0
662,13216.0,268,5,333.74,1,1,2,112,At Risk,2
663,13217.0,122,7,133.62,2,1,1,211,New Customers,3
664,13218.0,127,5,62.63999999999999,2,1,1,211,New Customers,3
665,13220.0,78,21,819.2900000000001,2,2,3,223,Loyal Customers,0
666,13221.0,240,66,847.41,1,4,3,143,At Risk,2
667,13223.0,200,5,163.20000000000002,1,1,1,111,New Customers,3
668,13224.0,60,109,2150.85,3,4,5,345,Loyal Customers,0
669,13225.0,3,34,6083.04,5,3,5,535,Loyal Customers,0
670,13226.0,273,16,108.21000000000001,1,2,1,121,At Risk,2
671,13227.0,202,9,257.7,1,1,2,112,New Customers,3
672,13228.0,81,2,358.0,2,1,2,212,Loyal Customers,0
673,13229.0,226,10,160.95,1,1,1,111,At Risk,2
674,13230.0,4,588,2712.07,5,5,5,555,Loyal Customers,0
675,13232.0,13,202,1328.35,4,5,4,454,Loyal Customers,0
676,13233.0,74,43,605.12,2,3,3,233,Loyal Customers,0
677,13235.0,212,59,101.17000000000007,1,4,1,141,New Customers,3
678,13236.0,25,39,727.27,4,3,3,433,Loyal Customers,0
679,13238.0,11,32,680.83,5,3,3,533,Loyal Customers,0
680,13239.0,262,22,329.56,1,2,2,122,At Risk,2
681,13240.0,96,67,663.65,2,4,3,243,New Customers,3
682,13242.0,112,13,270.40000000000003,2,1,2,212,New Customers,3
683,13243.0,203,57,585.12,1,3,3,133,New Customers,3
684,13244.0,93,27,121.74000000000001,2,2,1,221,New Customers,3
685,13245.0,51,16,430.5,3,2,2,322,Loyal Customers,0
686,13246.0,18,138,1896.32,4,5,4,454,Loyal Customers,0
687,13247.0,18,25,501.12,4,2,3,423,Loyal Customers,0
688,13248.0,125,26,465.68,2,2,3,223,New Customers,3
689,13249.0,92,23,711.41,2,2,3,223,New Customers,3
690,13253.0,157,36,1030.4,2,3,4,234,New Customers,3
691,13255.0,4,14,390.66,5,1,2,512,Loyal Customers,0
692,13256.0,14,1,0.0,4,1,1,411,Loyal Customers,0
693,13258.0,12,36,672.83,4,3,3,433,Loyal Customers,0
694,13259.0,62,81,283.18,3,4,2,342,Loyal Customers,0
695,13260.0,61,8,557.62,3,1,3,313,Loyal Customers,0
696,13261.0,269,9,944.1,1,1,4,114,At Risk,2
697,13262.0,263,11,200.29,1,1,1,111,At Risk,2
698,13263.0,1,1667,7436.93,5,5,5,555,Loyal Customers,0
699,13265.0,53,90,2092.66,3,4,5,345,Loyal Customers,0
700,13266.0,11,202,3717.67,5,5,5,555,Loyal Customers,0
701,13267.0,3,224,4404.44,5,5,5,555,Loyal Customers,0
702,13268.0,18,440,3127.7,4,5,5,455,Loyal Customers,0
703,13269.0,1,319,5312.97,5,5,5,555,Loyal Customers,0
704,13270.0,366,1,590.0,1,1,3,113,At Risk,2
705,13271.0,37,92,172.37,3,4,1,341,Loyal Customers,0
706,13272.0,31,15,276.56,4,2,2,422,Loyal Customers,0
707,13273.0,113,16,138.98,2,2,1,221,New Customers,3
708,13276.0,64,30,590.9300000000001,3,3,3,333,Loyal Customers,0
709,13277.0,16,8,258.4,4,1,2,412,Loyal Customers,0
710,13278.0,41,46,542.73,3,3,3,333,Loyal Customers,0
711,13279.0,64,11,126.30000000000001,3,1,1,311,Loyal Customers,0
712,13280.0,122,82,798.46,2,4,3,243,New Customers,3
713,13282.0,18,40,1047.8400000000001,4,3,4,434,Loyal Customers,0
714,13283.0,60,7,93.66,3,1,1,311,Loyal Customers,0
715,13284.0,323,14,196.15,1,1,1,111,At Risk,2
716,13285.0,23,187,2709.12,4,5,5,455,Loyal Customers,0
717,13291.0,156,42,361.11,2,3,2,232,New Customers,3
718,13292.0,39,31,578.9399999999999,3,3,3,333,Loyal Customers,0
719,13294.0,190,54,873.74,1,3,3,133,New Customers,3
720,13295.0,360,11,197.95000000000002,1,1,1,111,At Risk,2
721,13296.0,137,5,87.4,2,1,1,211,New Customers,3
722,13297.0,8,59,2089.85,5,4,5,545,Loyal Customers,0
723,13298.0,1,2,360.0,5,1,2,512,Loyal Customers,0
724,13299.0,268,5,142.5,1,1,1,111,At Risk,2
725,13300.0,165,22,365.29,2,2,2,222,New Customers,3
726,13301.0,104,81,618.09,2,4,3,243,New Customers,3
727,13302.0,155,1,63.75,2,1,1,211,New Customers,3
728,13304.0,351,21,300.42,1,2,2,122,At Risk,2
729,13305.0,4,81,2000.86,5,4,5,545,Loyal Customers,0
730,13307.0,120,1,15.0,2,1,1,211,New Customers,3
731,13308.0,23,57,1367.6100000000001,4,3,4,434,Loyal Customers,0
732,13309.0,7,107,1456.79,5,4,4,544,Loyal Customers,0
733,13310.0,9,77,1083.63,5,4,4,544,Loyal Customers,0
734,13311.0,4,26,598.57,5,2,3,523,Loyal Customers,0
735,13313.0,22,78,1555.32,4,4,4,444,Loyal Customers,0
736,13314.0,2,74,593.51,5,4,3,543,Loyal Customers,0
737,13316.0,37,87,5570.6900000000005,3,4,5,345,Loyal Customers,0
738,13317.0,64,135,2140.07,3,5,5,355,Loyal Customers,0
739,13318.0,1,20,640.76,5,2,3,523,Loyal Customers,0
740,13319.0,5,500,10664.34,5,5,5,555,Loyal Customers,0
741,13320.0,70,109,1475.2,3,4,4,344,Loyal Customers,0
742,13321.0,72,11,567.36,2,1,3,213,Loyal Customers,0
743,13322.0,17,25,199.48000000000002,4,2,1,421,Loyal Customers,0
744,13323.0,3,21,787.85,5,2,3,523,Loyal Customers,0
745,13324.0,32,77,7072.8,4,4,5,445,Loyal Customers,0
746,13325.0,82,12,675.3,2,1,3,213,Loyal Customers,0
747,13327.0,39,109,3617.57,3,4,5,345,Loyal Customers,0
748,13328.0,316,17,1308.48,1,2,4,124,At Risk,2
749,13329.0,32,19,740.4,4,2,3,423,Loyal Customers,0
750,13330.0,93,53,1140.93,2,3,4,234,New Customers,3
751,13332.0,14,21,350.9,4,2,2,422,Loyal Customers,0
752,13334.0,82,265,3502.32,2,5,5,255,Loyal Customers,0
753,13336.0,77,51,795.12,2,3,3,233,Loyal Customers,0
754,13338.0,154,24,431.82,2,2,2,222,New Customers,3
755,13339.0,201,54,860.12,1,3,3,133,New Customers,3
756,13340.0,45,134,10736.48,3,5,5,355,Loyal Customers,0
757,13341.0,261,42,775.85,1,3,3,133,At Risk,2
758,13343.0,173,22,303.93,2,2,2,222,New Customers,3
759,13344.0,68,116,2511.69,3,4,5,345,Loyal Customers,0
760,13345.0,277,22,377.6,1,2,2,122,At Risk,2
761,13347.0,70,8,341.36,3,1,2,312,Loyal Customers,0
762,13348.0,64,14,233.76,3,1,2,312,Loyal Customers,0
763,13349.0,11,16,247.32,5,2,2,522,Loyal Customers,0
764,13350.0,16,43,910.72,4,3,4,434,Loyal Customers,0
765,13351.0,66,16,373.94,3,2,2,322,Loyal Customers,0
766,13352.0,8,27,389.28,5,2,2,522,Loyal Customers,0
767,13354.0,71,51,743.53,3,3,3,333,Loyal Customers,0
768,13355.0,122,32,674.7,2,3,3,233,New Customers,3
769,13356.0,80,42,768.24,2,3,3,233,Loyal Customers,0
770,13357.0,257,89,609.4,1,4,3,143,At Risk,2
771,13358.0,269,29,439.03,1,2,2,122,At Risk,2
772,13359.0,59,24,431.26,3,2,2,322,Loyal Customers,0
773,13362.0,3,169,3085.4900000000002,5,5,5,555,Loyal Customers,0
774,13363.0,18,60,992.5,4,4,4,444,Loyal Customers,0
775,13364.0,67,20,0.0,3,2,1,321,Loyal Customers,0
776,13365.0,9,132,2191.22,5,5,5,555,Loyal Customers,0
777,13366.0,50,1,56.160000000000004,3,1,1,311,Loyal Customers,0
778,13368.0,257,29,623.4,1,2,3,123,At Risk,2
779,13369.0,354,19,263.75,1,2,2,122,At Risk,2
780,13370.0,366,44,721.32,1,3,3,133,At Risk,2
781,13372.0,90,23,378.64,2,2,2,222,Loyal Customers,0
782,13373.0,61,158,3312.25,3,5,5,355,Loyal Customers,0
783,13375.0,81,38,772.9,2,3,3,233,Loyal Customers,0
784,13376.0,99,53,1019.76,2,3,4,234,New Customers,3
785,13379.0,26,97,572.56,4,4,3,443,Loyal Customers,0
786,13381.0,21,173,3626.81,4,5,5,455,Loyal Customers,0
787,13382.0,281,15,222.99,1,2,1,121,At Risk,2
788,13384.0,31,155,4122.28,4,5,5,455,Loyal Customers,0
789,13385.0,330,35,534.57,1,3,3,133,At Risk,2
790,13388.0,121,36,627.15,2,3,3,233,New Customers,3
791,13389.0,11,51,797.96,5,3,3,533,Loyal Customers,0
792,13390.0,75,13,544.08,2,1,3,213,Loyal Customers,0
793,13391.0,204,1,59.8,1,1,1,111,New Customers,3
794,13394.0,2,164,2312.8,5,5,5,555,Loyal Customers,0
795,13395.0,185,21,307.72,1,2,2,122,New Customers,3
796,13396.0,22,47,1325.29,4,3,4,434,Loyal Customers,0
797,13397.0,73,39,1539.18,2,3,4,234,Loyal Customers,0
798,13398.0,192,26,457.34,1,2,2,122,New Customers,3
799,13402.0,127,39,621.23,2,3,3,233,New Customers,3
800,13403.0,18,3,75.0,4,1,1,411,Loyal Customers,0
801,13404.0,1,11,252.49,5,1,2,512,Loyal Customers,0
802,13405.0,74,27,572.451,2,2,3,223,Loyal Customers,0
803,13408.0,2,501,27487.41,5,5,5,555,Loyal Customers,0
804,13410.0,9,30,988.91,5,3,4,534,Loyal Customers,0
805,13411.0,107,18,213.55,2,2,1,221,New Customers,3
806,13414.0,134,24,1390.5,2,2,4,224,New Customers,3
807,13416.0,44,19,712.5,3,2,3,323,Loyal Customers,0
808,13417.0,5,28,640.83,5,2,3,523,Loyal Customers,0
809,13418.0,12,314,5845.44,4,5,5,455,Loyal Customers,0
810,13419.0,64,16,221.06,3,2,1,321,Loyal Customers,0
811,13420.0,135,10,140.35,2,1,1,211,New Customers,3
812,13421.0,40,103,1831.61,3,4,4,344,Loyal Customers,0
813,13422.0,51,128,2601.55,3,5,5,355,Loyal Customers,0
814,13425.0,108,78,1624.21,2,4,4,244,New Customers,3
815,13426.0,1,159,3550.7000000000003,5,5,5,555,Loyal Customers,0
816,13427.0,19,29,582.6,4,2,3,423,Loyal Customers,0
817,13428.0,10,71,201.78,5,4,1,541,Loyal Customers,0
818,13429.0,11,67,1006.8,5,4,4,544,Loyal Customers,0
819,13430.0,19,54,648.6899999999999,4,3,3,433,Loyal Customers,0
820,13431.0,67,46,1269.1,3,3,4,334,Loyal Customers,0
821,13434.0,74,10,534.24,2,1,3,213,Loyal Customers,0
822,13435.0,5,103,3794.4900000000002,5,4,5,545,Loyal Customers,0
823,13436.0,2,12,196.89,5,1,1,511,Loyal Customers,0
824,13437.0,14,167,3408.06,4,5,5,455,Loyal Customers,0
825,13439.0,255,54,283.71,1,3,2,132,At Risk,2
826,13441.0,92,13,296.64,2,1,2,212,New Customers,3
827,13447.0,23,62,1104.23,4,4,4,444,Loyal Customers,0
828,13448.0,17,198,3460.9900000000002,4,5,5,455,Loyal Customers,0
